# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
-2.330514030861671e+04	-4.459542726073135e+04	1.001378122569287e-02	-2.475839186311113e-04	6.362278320312500e+04
2.079513658182323e+04	-1.062940484378158e+04	4.411131347222654e-02	6.099245568634012e-03	5.814051367187500e+04
1.406174446662231e+03	-7.322854594504789e+03	1.706013811399730e-02	1.517609655600810e-02	6.362845507812500e+04
3.164790656934478e+04	1.236725654442434e+04	5.277312619939242e-03	-5.795297718853949e-03	6.415324609375000e+04
-4.500279008719057e+03	-2.565581812992989e+03	1.500717273238353e-02	-2.862390582013925e-02	5.691006250000000e+04
3.503283048956838e+04	-1.996221593011127e+04	7.039258199572559e-03	-1.456749052141783e-02	6.578960546875000e+04
8.198456885398744e+03	5.827120032817272e+03	1.840793844015480e-02	-2.702071598271263e-03	6.039834570312500e+04
1.202441645553305e+04	-2.582887116773606e+04	-4.538448788756459e-03	-1.030522401115703e-02	6.418778320312500e+04
2.660259064927937e+04	-1.128965981040132e+04	4.261992990226168e-03	-2.599168842079192e-03	6.676663476562500e+04
2.202438462897383e+04	4.992002456024553e+03	1.153172063713988e-02	1.022173451080443e-02	5.688566015625000e+04
3.966712421643177e+04	-5.048225438933515e+03	1.299440738648977e-02	9.023587463222302e-03	6.234438281250000e+04
1.437848968501818e+04	5.899794012507379e+03	9.528409778417898e-03	-1.441834861766994e-03	6.047309375000000e+04
-1.651570386413032e+03	9.549503950601467e+03	1.136585056600431e-02	8.844465592643402e-03	6.475628320312500e+04
2.551573094908856e+04	3.152089894666213e+04	-4.677203161100102e-03	4.165897044777397e-03	6.166269140625000e+04
3.001408244013081e+03	6.999004110002637e+03	1.728362133843617e-02	-9.480756875985269e-03	6.418297460937500e+04
-2.725811661340955e+04	3.394824233543305e+04	1.503144852630284e-02	-1.098706325743492e-02	5.962334960937500e+04
3.606133843984832e+04	-9.403519920345532e+03	5.173962999450234e-02	1.634648029214548e-02	6.116511328125000e+04
1.440856345747174e+04	1.993102615713675e+02	2.056999676850549e-02	2.955700469376569e-02	6.027135156250000e+04
5.301406831089372e+03	-1.827600106323319e+04	3.426787583581314e-03	9.587679918721177e-03	5.672437304687500e+04
