# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-2.379862967123117414e+03 -1.905424703742777274e+04 1.732206501968103218e-02 6.626288686761682822e-04 5.873937695312500000e+04
2.625425546416030556e+04 -2.613282063062159068e+04 1.594405185035780229e-02 1.000532146048315092e-03 6.027864257812500000e+04
-7.470449180811527185e+03 -1.832090155943306672e+04 1.721654156806631808e-02 6.022564813930686520e-04 5.785213671875000000e+04
4.234899788362224353e+04 -4.807670561887295480e+04 1.363179700939135854e-02 1.550193968303269654e-03 5.521590625000000000e+04
2.063795969312625675e+04 -2.662045699796526605e+04 1.611356817133918068e-02 9.958492882292079018e-04 5.881270898437500000e+04
7.022220104546725452e+03 3.006169181026153456e+04 1.566314645207531747e-02 -9.281871497363998426e-04 5.113881054687500000e+04
1.557027756608197888e+04 4.189211764001022971e+02 1.874801826285468070e-02 8.508325858347567515e-05 5.245463867187500000e+04
3.552431518808851251e+04 -1.249967311100364896e+04 1.629431362596267183e-02 6.184510765817511453e-04 5.713097265625000000e+04
1.567390542803504468e+04 1.101633725728328864e+04 1.765587386093334099e-02 -3.028232718833499511e-04 6.406398632812500000e+04
1.346335501769288021e+04 2.808546310561916107e+04 1.565628262543991914e-02 -8.290902927863509284e-04 5.422532617187500000e+04
2.882934084720042665e+04 1.420179487513708955e+04 1.614175475186761799e-02 -3.086636451756016191e-04 6.137290039062500000e+04
6.340920626098276443e+03 3.071311201407341650e+04 1.560671817582946416e-02 -9.494578519868614999e-04 5.794558593750000000e+04
-8.289012822279233660e+03 3.793358430720039905e+04 1.501158720233883651e-02 -1.213075109533126150e-03 6.116976562500000000e+04
2.020006505307550105e+04 5.341182134325765219e+04 1.314306731323585699e-02 -1.351747053622698444e-03 5.824932617187500000e+04
-4.249851937782038476e+03 3.437134934350303229e+04 1.537965753020260201e-02 -1.108196554115649943e-03 6.128294140625000000e+04
-2.926855337403787416e+04 6.775324373257895058e+04 1.248529886543830666e-02 -1.874633350587753171e-03 5.868783203125000000e+04
2.484452896905686066e+04 1.072337795579699014e+04 1.680032013684164272e-02 -2.246414977735394889e-04 5.840503906250000000e+04
5.624912239830150611e+03 2.509243713346268487e+04 1.633227549287102898e-02 -8.089093864083402377e-04 5.803920312500000000e+04
-5.380191049095170456e+03 8.962419926767443030e+03 1.927195669686069396e-02 -3.900626932934722125e-04 5.517733593750000000e+04
-1.864053985244122714e+03 1.298320290402482897e+04 1.850141156590488084e-02 -5.044859426842851708e-04 6.237948242187500000e+04
2.677177976203647268e+04 5.907033281594099208e+03 1.699430036281881357e-02 -4.808226597744912919e-05 6.403009765625000000e+04
-6.953923110169258507e+03 1.371607203136505086e+04 1.833682491904270462e-02 -5.599468430863394248e-04 6.140488281250000000e+04
4.287006837214953703e+04 -1.603553324460345357e+04 1.557396465463385671e-02 7.439297157730505837e-04 5.881496289062500000e+04
2.115683136631725938e+04 5.418843349505137667e+03 1.765782217397982370e-02 -6.665532397138628949e-05 6.250162304687500000e+04
7.537129171205102466e+03 6.209991231094891555e+04 1.274682428702142607e-02 -1.597657359411776105e-03 5.425793945312500000e+04
1.608540756736051299e+04 3.245786374921496463e+04 1.507808755721477129e-02 -9.203089891682971835e-04 5.560437890625000000e+04
3.604727856937277102e+04 1.954088210137859642e+04 1.517809918804388994e-02 -4.184532444906398103e-04 6.069566015625000000e+04
-2.209875689182066708e+03 1.707057345292496757e+04 1.776291252973608709e-02 -6.354608319331072740e-04 5.662849609375000000e+04
1.315539661060882099e+04 3.183447297753396924e+03 1.890317151009936886e-02 -3.716157482603492151e-05 6.401448632812500000e+04
-9.332021559182659985e+03 1.969820770150479439e+04 1.731632261377285750e-02 -7.557213605626034256e-04 6.050304492187500000e+04
-2.396112389738746424e+04 2.691867217114681625e+04 1.596126535194916998e-02 -1.014690103431478609e-03 6.376153320312500000e+04
4.527689731791998383e+03 4.239699733566928626e+04 1.440974503028805663e-02 -1.232738461284330544e-03 6.064737109375000000e+04
-1.992252229079946483e+04 2.335810905642647049e+04 1.650636669635217185e-02 -9.052544821433473584e-04 6.402990039062500000e+04
-4.493882579025017912e+04 5.673861321702687565e+04 1.300372945972867907e-02 -1.725029230339120275e-03 6.122350195312500000e+04
9.170350099448973197e+03 -2.930032269207238755e+02 1.980201242049190596e-02 7.483742003811723223e-05 6.095826367187500000e+04
-1.004825177143409928e+04 1.407764506358914332e+04 1.817239293991589413e-02 -5.879184841961265437e-04 6.065706445312500000e+04
-2.105378219966391771e+04 -2.051556837817335690e+03 1.790735279583327913e-02 -5.537224718038177162e-05 5.775737890625000000e+04
-1.753735451629457020e+04 1.966970432935391727e+03 1.852953879332659010e-02 -1.873575083403755464e-04 6.507600000000000000e+04
1.109749144725132282e+04 -5.110811213121686706e+03 1.934373312502789266e-02 2.770866629684750498e-04 6.678696289062500000e+04
-2.262712891562873119e+04 2.700945387574633969e+03 1.785679489678453774e-02 -2.389338099974225532e-04 6.408150195312500000e+04
2.719420978510715577e+04 -2.705293183540446989e+04 1.581506593598445629e-02 1.027562976893979865e-03 6.123612890625000000e+04
5.482557161996650393e+03 -5.597348657864954475e+03 1.991739060604978337e-02 2.664009478507412248e-04 6.517300781250000000e+04
-8.134368599828950209e+03 5.108408163779073220e+04 1.376298314103491065e-02 -1.485774522365984054e-03 5.663743554687500000e+04
4.125994501190617711e+02 2.144018680017507722e+04 1.700711074297817441e-02 -7.455193618679075351e-04 5.807685937500000000e+04
2.037274238785040870e+04 8.527208248419801748e+03 1.745946047302327636e-02 -1.819080097734368279e-04 6.330281835937500000e+04
1.536578487768681953e+04 -1.388805947330631716e+04 1.789978506891589521e-02 6.051632754082343375e-04 5.418387500000000000e+04
-7.121454817021118288e+03 2.628279562533260105e+03 2.011819155902274531e-02 -1.580560120855224488e-04 5.121115429687500000e+04
-2.174904643253502582e+04 9.850092027237333241e+03 1.773441067361604742e-02 -4.919117414660268556e-04 5.396982812500000000e+04
6.738209696928623089e+03 2.532575513164281801e+04 1.626213680247134974e-02 -8.069417216510554663e-04 5.133456835937500000e+04
-1.771209978758723446e+04 6.288908823980133093e+03 1.840888674443067613e-02 -3.503846126745343952e-04 5.419588085937500000e+04
-4.272384588905394776e+04 3.967187068183682277e+04 1.419925278772063253e-02 -1.369240344597723704e-03 5.182086132812500000e+04
1.137951053611417410e+04 -1.736441325112241248e+04 1.761472983445086168e-02 6.968508096710285173e-04 5.159652929687500000e+04
-7.837983687745877432e+03 -2.992218977232656016e+03 1.972748051164365662e-02 6.740925787888120402e-05 5.134139843750000000e+04
-1.884402948332111191e+04 -1.912048791944558252e+04 1.640289381823034631e-02 5.359712155724219960e-04 4.888644726562500000e+04
-1.532611070063245279e+04 -1.510200443579980674e+04 1.715377351736485992e-02 4.400150950289287714e-04 5.508166992187500000e+04
1.330726955061542685e+04 -2.218219066520230263e+04 1.687613213121821540e-02 8.459373465237907293e-04 5.653054882812500000e+04
-2.041622670553957505e+04 -1.436769285585395664e+04 1.682654816409820397e-02 3.765731637708955005e-04 5.424022460937500000e+04
2.940133159554122904e+04 -4.412585157695895759e+04 1.422152894683623506e-02 1.436187863346706636e-03 5.183282617187500000e+04
7.691613156641890782e+03 -2.266842807728835760e+04 1.689652978277913706e-02 8.308727134730909064e-04 5.516495703125000000e+04
-5.921737568656315489e+03 3.401416192715884972e+04 1.543310669099485707e-02 -1.109679095857444512e-03 4.793946289062500000e+04
2.624417653115963276e+03 4.369766156061785296e+03 2.017673894747108385e-02 -1.623859713031687254e-04 4.915774414062500000e+04
2.257959903273197051e+04 -8.545662550840668700e+03 1.772392120296881549e-02 4.493000583141092629e-04 5.358195507812500000e+04
-2.248827897974174994e+04 1.651477215901539603e+04 1.710401151516744919e-02 -7.127754002412929266e-04 5.789990429687500000e+04
-3.711813931577815674e+04 2.373331635883681884e+04 1.556444355701861425e-02 -9.586931579625459750e-04 6.111274609375000000e+04
-8.629060505537790959e+03 3.921541729546979332e+04 1.487848860562931627e-02 -1.243444758657943124e-03 5.818887500000000000e+04
-3.307904256138106575e+04 2.017472012189663656e+04 1.606418012109595006e-02 -8.493399596887225411e-04 6.123758398437500000e+04
-5.809769358217310946e+04 5.355081826823324809e+04 1.288192068795909404e-02 -1.683006114516951823e-03 5.863708007812500000e+04
-3.984740245306831184e+03 -3.475307289994506391e+03 2.021142392724350687e-02 1.160737992145364545e-04 5.835679296875000000e+04
-2.320427453341806904e+04 1.089421757657372109e+04 1.751773427467220867e-02 -5.322714873153762708e-04 5.799854492187500000e+04
-3.420936466210763319e+04 -5.235678491417776058e+03 1.628609604568475450e-02 -1.832081013248033365e-05 5.514630078125000000e+04
-3.069334031104719907e+04 -1.218650226676198599e+03 1.682010444161687740e-02 -1.369322024969284960e-04 6.232537109375000000e+04
-2.057551606133236419e+03 -8.294085620266037949e+03 1.933946317138343987e-02 3.150491619544228258e-04 6.397450390625000000e+04
-3.578310659797815606e+04 -4.843829006768925751e+02 1.632459376363554898e-02 -1.862751707907487188e-04 6.135395898437500000e+04
1.404058450819070458e+04 -3.023374084298500384e+04 1.585078830365012348e-02 1.061104124250129279e-03 5.875401562500000000e+04
-7.672385994045879670e+03 -8.779964532652556954e+03 1.878456556868192753e-02 2.881559965899964620e-04 6.244586328125000000e+04
-2.129195498767636309e+04 4.790000537533415627e+04 1.401487715131216442e-02 -1.485093173530615922e-03 5.421442968750000000e+04
-1.274378811727265747e+04 1.825566168102367374e+04 1.743690434896578989e-02 -7.299851272941984548e-04 5.556313476562500000e+04
7.217940784230989266e+03 5.348634764264505066e+03 1.944246666541346244e-02 -1.645338275526581464e-04 6.064182421875000000e+04
-1.462767674279206221e+04 7.221828949533372906e+03 1.871896152203785316e-02 -3.720778802706567229e-04 5.767648828125000000e+04
1.385913490520589403e+04 2.269744009258341612e+04 1.627686045128829903e-02 -6.795321383762771778e-04 5.486837500000000000e+04
-1.059105584910940161e+04 3.659864483214941174e+03 1.952245921820174729e-02 -2.181435679727462427e-04 5.790079687500000000e+04
-3.560302064786417031e+04 3.704348857130281976e+04 1.463553914998396918e-02 -1.295348154831225517e-03 5.537435156250000000e+04
1.850161886881451574e+04 -1.999202912069094600e+04 1.696263920134005385e-02 8.045492567546393570e-04 5.513077539062500000e+04
-7.164447806211755960e+02 -5.620554755352738539e+03 2.002478346103775050e-02 2.257562642788382592e-04 5.484875976562500000e+04
-1.172231660476736761e+04 -2.174922791510786192e+04 1.651090020361930047e-02 6.694050821094522452e-04 5.221542382812500000e+04
-8.203948662529413923e+03 -1.772969052454448683e+04 1.726623395632063615e-02 5.786496358778796300e-04 5.885851562500000000e+04
2.042981281149383722e+04 -2.480914522076994035e+04 1.632244179348792124e-02 9.467526605982353252e-04 6.040748437500000000e+04
-1.329432893569103908e+04 -1.699588731694289163e+04 1.705114487925714697e-02 5.156500282376984051e-04 5.795631445312500000e+04
3.652414077792687021e+04 -4.675304863284371095e+04 1.386562326977485403e-02 1.510353336110883352e-03 5.540051367187500000e+04
1.481378457042947775e+04 -2.529612856049527909e+04 1.643597166915243199e-02 9.376990631147686826e-04 5.895040234375000000e+04
1.199294044241342817e+03 3.138632479258784588e+04 1.565203683330823256e-02 -1.001903087150978009e-03 5.122247070312500000e+04
9.746425942283342010e+03 1.742762894059552536e+03 1.956678143266014566e-02 -3.800198349876291896e-06 5.251989257812500000e+04
2.970088115497228864e+04 -1.117451494104399899e+04 1.687468563244123865e-02 5.604762671001431830e-04 5.725784960937500000e+04
2.848553577875296105e+04 1.547558341801332790e+04 1.605820956488739418e-02 -3.509288480903686286e-04 5.804431054687500000e+04
4.035754714060547940e+03 -3.563548495217718028e+03 2.041412099698460339e-02 1.776863954431253268e-04 6.098232617187500000e+04
-2.097626424020773266e+04 2.982131127448496773e+04 1.575568087180207258e-02 -1.079406774842319198e-03 5.843505664062500000e+04
3.313057041208765440e+04 -2.721240725515146551e+04 1.552456661951058525e-02 1.045869801088117551e-03 5.814300585937500000e+04
1.391139429033332999e+04 -1.284248673893004707e+04 1.813695009685183449e-02 5.651138245848072363e-04 5.774834179687500000e+04
2.905892409385077826e+03 -2.897192800005031677e+04 1.601653151767274200e-02 9.685354757453429374e-04 5.486633789062500000e+04
6.425429144964214174e+03 -2.495026868806307539e+04 1.657641270181713436e-02 8.855788424571230891e-04 6.211057617187500000e+04
3.505977587579919782e+04 -3.202814075812371811e+04 1.505207009356479900e-02 1.173535133463427665e-03 6.375845117187500000e+04
1.334451118830883843e+03 -2.421750029702782922e+04 1.663441320735111612e-02 8.341911187357100351e-04 6.113195507812500000e+04
5.115449822796906665e+04 -5.397240670637511357e+04 1.303722162311623384e-02 1.682847830453252725e-03 5.860733203125000000e+04
2.944288795315411335e+04 -3.251667704682851763e+04 1.522499996491942509e-02 1.172536439667974401e-03 6.224441601562500000e+04
1.582618056687032004e+04 2.416537018293119763e+04 1.599625354800588567e-02 -7.051143045038248906e-04 5.401182617187500000e+04
2.437537748520844980e+04 -5.476443343105188433e+03 1.762708573461957764e-02 3.468627716810598460e-04 5.533908007812500000e+04
4.432774357031065301e+04 -1.839745090498834907e+04 1.537785360704215475e-02 8.169969339616873485e-04 6.044104101562500000e+04
-2.445035837062074279e+04 -1.903603440922592199e+04 1.602269666580394616e-02 4.896039050436971256e-04 5.798076757812500000e+04
-4.945852227763068367e+04 1.434647317464849220e+04 1.513439835238184622e-02 -7.050533703575534092e-04 5.563162500000000000e+04
4.641386866032274156e+03 -4.269089544886345539e+04 1.450602671660117249e-02 1.296237099396492769e-03 5.533180468750000000e+04
-1.457582849865173739e+04 -2.831788555748441286e+04 1.558234523693577574e-02 8.265943867341570082e-04 5.489228125000000000e+04
-2.558217125270875113e+04 -4.444571308945977944e+04 1.367587122549265496e-02 1.127286716863219523e-03 5.208115039062500000e+04
-2.206249976474177311e+04 -4.042829890873943805e+04 1.411831725246632391e-02 1.064094489971657885e-03 5.913034375000000000e+04
6.570123020869196807e+03 -4.750930661405487626e+04 1.406769901313146415e-02 1.406756666313469786e-03 6.070763867187500000e+04
-2.715316317856905152e+04 -3.969345859227045003e+04 1.399938444119558367e-02 1.009091115503647383e-03 5.818139648437500000e+04
2.266221263936920514e+04 -6.945289515829818265e+04 1.240274716925737764e-02 1.877387191993709018e-03 5.589155664062500000e+04
9.534709583840425466e+02 -4.799479790455981856e+04 1.397430879829655512e-02 1.383987687304848819e-03 5.928212890625000000e+04
-1.265806219655906352e+04 8.688060285947876764e+03 1.877997759232894262e-02 -4.169350028193756518e-04 5.139348437500000000e+04
-4.111580917483079247e+03 -2.095718943708470033e+04 1.696819637324647675e-02 7.051872303989999233e-04 5.262892968750000000e+04
1.583863124430819698e+04 -3.387106832923171896e+04 1.541777831185988171e-02 1.157313286105292978e-03 5.755596484375000000e+04
-2.500924004730863453e+04 3.338727083109558589e+04 1.528246477184647643e-02 -1.180772418322615118e-03 5.857160351562500000e+04
2.909171401623921702e+04 -2.365289644829942699e+04 1.603263890323257390e-02 9.401130603641980315e-04 5.832787304687500000e+04
9.874399759874526353e+03 -9.280416007271143826e+03 1.894624042997127694e-02 4.253539199303852910e-04 5.806697070312500000e+04
-1.131872575201279915e+03 -2.540847638126901802e+04 1.641883714025921606e-02 8.494968836326057112e-04 5.532182617187500000e+04
2.387296507096481491e+03 -2.138779105596216687e+04 1.706724361269347859e-02 7.629148391623860170e-04 6.225750781250000000e+04
3.102017737562284310e+04 -2.846923694161989988e+04 1.551889674802891389e-02 1.074252152152030491e-03 6.389021484375000000e+04
-2.703256465606526945e+03 -2.065418017795714695e+04 1.706234347653448960e-02 7.068268745323144295e-04 6.131338281250000000e+04
4.711294191474143736e+04 -5.041518079684788245e+04 1.335690469960198849e-02 1.606196802361494142e-03 5.854323828125000000e+04
2.540377965019963813e+04 -2.895671102775966938e+04 1.570255073455807671e-02 1.072016998041159120e-03 6.233976757812500000e+04
