# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
9.458394234068669903e+03 5.996765044166757434e+04 1.348245397426993571e-02 -1.581649317176638328e-03 5.194072070312500000e+04
-1.499224116907399730e+04 4.093174784242479654e+04 1.440932603793864362e-02 -1.265890098490071334e-03 5.466913085937500000e+04
-4.000708007401999930e+04 7.431617603768318077e+04 1.315731725444310198e-02 -2.174895085767611369e-03 5.234300195312500000e+04
1.409719119723349468e+04 1.727747328652430588e+04 1.700585634314660116e-02 -5.009099971086295074e-04 5.209461914062500000e+04
-5.119511872764725922e+03 3.165035934907158662e+04 1.529629418873495843e-02 -1.001307466195586800e-03 5.177723437500000000e+04
-1.612573767759379552e+04 1.552250275344400870e+04 1.767089993716289970e-02 -6.556319864323280171e-04 4.923374609375000000e+04
-1.261037173250695923e+04 1.954119032072307527e+04 1.710441331646665383e-02 -7.504626514038072226e-04 5.563571289062500000e+04
1.602316308327005572e+04 1.245986042137905497e+04 1.769900352554451550e-02 -3.376218152824533901e-04 5.710725195312500000e+04
-1.769947901138855377e+04 2.027554066707328457e+04 1.680193942439459770e-02 -7.936238404378059656e-04 5.476923046875000000e+04
3.211865098275805940e+04 -9.484615893994032376e+03 1.700714323209335382e-02 5.253565550924058948e-04 5.244443359375000000e+04
1.040911899527689275e+04 1.197358539972301514e+04 1.823505233259650402e-02 -3.678674303413127355e-04 5.574263671875000000e+04
-3.203641139622113315e+03 6.865681969658866001e+04 1.329822465476965775e-02 -1.858818889159734701e-03 4.839667187500000000e+04
5.340236908021829549e+03 3.901229420366232080e+04 1.449021941872582868e-02 -1.107327164718615231e-03 4.960091406250000000e+04
2.530182885579384310e+04 2.609529971507078517e+04 1.520408083114475374e-02 -6.540979604699954974e-04 5.413458984375000000e+04
1.290750730295042376e+04 -2.551660137581330855e+04 1.610128361164514521e-02 9.016648768570184646e-04 6.568533203125000000e+04
2.314208616064935268e+04 2.154052092492613883e+04 1.582092516201467902e-02 -5.485270971191970584e-04 5.935861523437500000e+04
8.361859549219354449e+03 1.106646978619089532e+04 1.854798920810611304e-02 -3.544482854559008792e-04 6.153817382812500000e+04
-6.965903129675403761e+03 -6.263376494126870966e+03 1.945653657345750714e-02 1.943747050951996538e-04 5.786879492187500000e+04
3.087249149691021375e+04 3.802323502969730907e+04 1.415541303657658762e-02 -9.194158373191459090e-04 4.702010351562500000e+04
1.497742446781384933e+04 -1.684864820690789566e+04 1.749914377100914714e-02 6.884399654932856893e-04 6.205541601562500000e+04
3.115918954252355434e+03 3.286858625149092404e+04 1.508418899458499260e-02 -9.783747573138892872e-04 6.263120312500000000e+04
2.832127368274686887e+04 1.819471055145192076e+04 1.590679101739297246e-02 -4.142209952867360314e-04 6.233830078125000000e+04
5.617960917584595336e+03 7.611249348352434936e+02 2.003217874013915947e-02 1.097121190146499648e-05 6.009724023437500000e+04
3.022492625274413149e+04 -5.015400919114949829e+03 1.741610306141796322e-02 3.695899921655364435e-04 6.336889062500000000e+04
1.678424442985268252e+04 -1.018478920960729192e+04 1.845766027287998323e-02 4.915189864232679708e-04 6.629039843750000000e+04
-3.557684371510482742e+04 -1.727968685295998876e+04 1.552197846772728450e-02 3.340951727252530106e-04 6.133364453125000000e+04
1.036738625567724739e+04 6.188763993732991366e+03 1.921052154654829744e-02 -1.649145330425865516e-04 5.598755859375000000e+04
-7.563038801759069429e+03 1.384453652356861312e+04 1.832885781828876015e-02 -5.602796850437408160e-04 6.185072460937500000e+04
2.357181835421795404e+04 2.638387975194507817e+04 1.524493123747677585e-02 -6.744514154607226392e-04 6.143658984375000000e+04
-1.252247165923998546e+04 1.986951820838662024e+04 1.704791330718413017e-02 -7.586771268536214932e-04 5.675545117187500000e+04
2.261641335518179403e+04 -6.229516223952532528e+03 1.826278428820089783e-02 3.807225817307039774e-04 6.305976953125000000e+04
6.249125979154143806e+02 2.524704436860457645e+04 1.614122625771546859e-02 -8.142766848324232542e-04 5.880089062500000000e+04
1.074590001178887348e+02 -6.790530396436092815e+03 1.965989242456811156e-02 2.685440329890128978e-04 6.230849609375000000e+04
1.578120468294006787e+04 4.224773119988577491e+03 1.890975757402900068e-02 -5.004729329448700820e-05 6.509521679687500000e+04
1.357104491352948207e+04 2.129403444194194890e+04 1.636430211175964738e-02 -6.171681256606335614e-04 5.509801171875000000e+04
2.893676656779638142e+04 7.409349992097762879e+03 1.706590309057615107e-02 -7.127557739432236112e-05 6.226314648437500000e+04
6.448971341745306745e+03 2.392216200468704119e+04 1.622172913286942103e-02 -7.401728873872128519e-04 5.886474609375000000e+04
-8.180060240472338592e+03 3.114362095391917683e+04 1.536181397936944859e-02 -1.007350017821966948e-03 6.200460546875000000e+04
2.030849581938675328e+04 4.661991983548457938e+04 1.388262587866390466e-02 -1.196886745658151847e-03 5.895589257812500000e+04
-4.141680206021493177e+03 2.758108139170982031e+04 1.583211556528971858e-02 -9.009509954910366889e-04 6.230748632812500000e+04
-2.915772299759688394e+04 6.096466482907799218e+04 1.346137748328930621e-02 -1.801471529227331898e-03 5.955131250000000000e+04
2.495146871006901347e+04 3.931171745805184401e+03 1.784138663459636925e-02 2.369183367058370169e-05 5.929958789062500000e+04
5.732740364540981318e+03 1.830153509551459138e+04 1.725299634632688345e-02 -5.969962381828755778e-04 5.903098632812500000e+04
-5.272784649351889129e+03 2.172230178578790856e+03 2.003400497053002202e-02 -1.262824488070049555e-04 5.623459960937500000e+04
-1.756042960755287595e+03 6.192802151961693198e+03 1.975278029630999840e-02 -2.581540860504231570e-04 6.329751757812500000e+04
2.687881914972879531e+04 -8.853024235275582896e+02 1.784117480879737760e-02 2.087393548117988601e-04 6.495944531250000000e+04
-6.845970919865346332e+03 6.926011731830465578e+03 1.954624831235855092e-02 -3.209439513419677886e-04 6.233678515625000000e+04
4.297546798390412732e+04 -2.282898646645949339e+04 1.521734161570795912e-02 9.393721359427145007e-04 5.952847070312500000e+04
2.126366158888233258e+04 -1.373107708750013444e+03 1.855754627909701054e-02 1.968013037229336053e-04 6.338379296875000000e+04
7.646616147366084078e+03 5.530888994342148362e+04 1.362885791480237564e-02 -1.479091045382846005e-03 5.509978515625000000e+04
1.619386944168027367e+04 2.566628699152741319e+04 1.562293246945459062e-02 -7.112870891284322908e-04 5.651045507812500000e+04
3.615346239120701648e+04 1.274793084335715321e+04 1.588549632545155701e-02 -1.941143396197611657e-04 6.156981250000000000e+04
1.023589486104028583e+04 4.706074352434681350e+04 1.394924504920528642e-02 -1.267341499211419552e-03 6.150686523437500000e+04
-4.545990026081056385e+03 3.658391346356230497e+04 1.477153734349711395e-02 -1.110696269863063095e-03 6.383010937500000000e+04
-1.987181427551403976e+04 1.925337150971510346e+04 1.686556497267070742e-02 -7.755350584364605797e-04 6.014052148437500000e+04
1.796570333760793437e+04 6.354436404795752605e+04 1.337006473871631997e-02 -1.623147030232788626e-03 4.859545703125000000e+04
2.070441620731299281e+03 8.668752182494605222e+03 1.930757792369936637e-02 -3.209499389206950512e-04 6.426305859375000000e+04
-9.793088835645405197e+03 5.838572214078276738e+04 1.356297787299239749e-02 -1.645226488917750536e-03 6.497074804687500000e+04
1.541513149565668209e+04 4.371528516061176197e+04 1.407427297713886860e-02 -1.156446459951117767e-03 6.463625000000000000e+04
-7.287913931041903197e+03 2.627924491571094404e+04 1.603268361758759461e-02 -8.890545582534724366e-04 6.249940625000000000e+04
1.731444481581742002e+04 2.050143214540575718e+04 1.628994343214251739e-02 -5.658911979269067504e-04 6.570790820312500000e+04
3.878137801453361590e+03 1.533369437090365864e+04 1.792233604439128283e-02 -5.256541184118068005e-04 6.893049609375000000e+04
-4.848578750635327742e+04 8.232280937741232265e+03 1.555014634012691702e-02 -5.353181466912541007e-04 6.381786132812500000e+04
-2.536508738414863728e+03 3.170886213752358526e+04 1.527548559756884000e-02 -9.871160086809575504e-04 5.808291796875000000e+04
-2.047148603968686439e+04 3.936039096239140781e+04 1.449349919438841505e-02 -1.256804054305453618e-03 6.417435742187500000e+04
1.066591995439339007e+04 5.190455750623315544e+04 1.373716314853393877e-02 -1.380546579678264447e-03 6.379670312500000000e+04
-2.542919169185316423e+04 4.538637678444640915e+04 1.407324280001129128e-02 -1.417928767383499350e-03 5.892735742187500000e+04
9.707315293535908495e+03 1.928761722612874655e+04 1.689324357929156487e-02 -5.931779271729411412e-04 6.566996875000000000e+04
-1.228376643402479931e+04 5.076393780088648782e+04 1.384953368535868021e-02 -1.478426290186360533e-03 6.095282812500000000e+04
-1.280089218471209642e+04 1.872521407168969381e+04 1.724621048116223646e-02 -7.296234706110268095e-04 6.473943359375000000e+04
2.874083689510594922e+03 2.974306442955007151e+04 1.545778149904489945e-02 -9.067249366993101588e-04 6.753153515625000000e+04
6.643846880628127565e+02 4.681315610063246277e+04 1.401958869518343809e-02 -1.316677504253317308e-03 5.716005859375000000e+04
1.602861978289538456e+04 3.292813965771665971e+04 1.483381566919589854e-02 -8.929181840794308753e-04 6.468291210937500000e+04
-6.458733486474206074e+03 4.944013485524689168e+04 1.390777779514205427e-02 -1.417080769207945201e-03 6.108016015625000000e+04
-2.109007105980591950e+04 5.665916946861262113e+04 1.360961137624207111e-02 -1.660663651518283707e-03 6.446229882812500000e+04
7.401133651036244373e+03 7.214026903258982929e+04 1.322319006674259508e-02 -1.889750464528889467e-03 6.137371093750000000e+04
-1.704888080029682897e+04 5.309874277146643726e+04 1.374629149376184814e-02 -1.557030082564078667e-03 6.460459375000000000e+04
-4.207177398520719726e+04 8.647712479420157615e+04 1.298262019055871144e-02 -2.482951771065372744e-03 6.185495507812500000e+04
1.204545707159044105e+04 2.945093663597741397e+04 1.529473516701324032e-02 -8.362150989753090301e-04 6.156051171875000000e+04
-7.174555868323655886e+03 4.381947244439097267e+04 1.421916499478084392e-02 -1.290823724210667751e-03 6.118754101562500000e+04
-1.817939391697602696e+04 2.768906163827151977e+04 1.569891074412658322e-02 -9.784361877130064427e-04 5.818441601562500000e+04
-1.466527503184785928e+04 3.170833026343317761e+04 1.525964025394679381e-02 -1.054714009657047513e-03 6.574550000000000000e+04
1.397157165455251561e+04 2.463358198990222445e+04 1.584826494142164630e-02 -7.016848619589663872e-04 6.748336328125000000e+04
-1.975449342558065473e+04 3.244159719386924917e+04 1.511654328380776166e-02 -1.095711536858507817e-03 6.472155859375000000e+04
3.007211683840886690e+04 2.692945983702894864e+03 1.730255615042122774e-02 9.865753881096588377e-05 6.196992382812500000e+04
8.357768835393389963e+03 2.414618077562373219e+04 1.612607562362314978e-02 -7.316804436237357972e-04 6.586910937500000000e+04
-5.263988225147749290e+03 8.082629836074853665e+04 1.309231093261284222e-02 -2.167233382398541398e-03 5.719067187500000000e+04
3.283887648219331368e+03 5.118352684949156537e+04 1.380136567106938529e-02 -1.404836791622749792e-03 5.861523242187500000e+04
2.325147616186291634e+04 3.827181279460758378e+04 1.428003088720910044e-02 -9.750190341605628709e-04 6.396830664062500000e+04
-1.477977394890602409e+04 -1.047483217208746646e+04 1.814412648363787628e-02 2.821887461385289486e-04 5.766009570312500000e+04
-3.010842310955815628e+04 -2.780148015361451326e+04 1.486152103899265192e-02 6.638885857019622555e-04 5.417760937500000000e+04
7.730954739894625163e+03 1.648210425500754354e+04 1.752060933235947970e-02 -5.293166356825423566e-04 4.412425781250000000e+04
-8.165734233894403587e+03 -3.839186328001893708e+04 1.450636583895714704e-02 1.075189564506604488e-03 5.818392773437500000e+04
-2.002433576879389875e+04 1.132824830940125321e+04 1.803086362265747533e-02 -5.431240474183129550e-04 5.868193750000000000e+04
5.178891173039665773e+03 -3.346675216092894971e+03 1.997480760388335719e-02 1.722690292594662557e-04 5.841961132812500000e+04
-1.752459964518029665e+04 -2.077812576316368722e+04 1.623705588465143568e-02 5.718140568019743899e-04 5.624824804687500000e+04
7.082836112348461029e+03 -2.656402336461748928e+04 1.598955127457429501e-02 8.946090491856490291e-04 5.938213671875000000e+04
-6.359025397039334166e+03 -3.172664251325484292e+04 1.516032499668503244e-02 9.302287415260195817e-04 6.204774414062500000e+04
-5.871829075987486431e+04 -3.881821354201065697e+04 1.367230991546710198e-02 7.688375486496708050e-04 5.739239648437500000e+04
-1.277568428030734503e+04 -1.534832788164119302e+04 1.743757908134940457e-02 4.546218481985067617e-04 5.245596289062500000e+04
-3.070403677253038768e+04 -7.695075408993026031e+03 1.684948588983791948e-02 6.903318701911772279e-05 5.794537890625000000e+04
4.298308005693672271e+02 4.844039427390333003e+03 1.990586418221501619e-02 -1.902346022636691204e-04 5.753862500000000000e+04
-3.566361688452516682e+04 -1.666844093136823858e+03 1.670890051043487368e-02 -1.641565723645826145e-04 5.315764453125000000e+04
-5.259659410586285730e+02 -2.777548939678540046e+04 1.575949374739193595e-02 8.757379185010749157e-04 5.898591992187500000e+04
-2.251577482176898411e+04 3.706893905816375991e+03 1.838394498803114924e-02 -2.895234085439333019e-04 5.511052148437500000e+04
-2.303462318745703669e+04 -2.833256304652599647e+04 1.506825426999478662e-02 7.286467390143808349e-04 5.833963476562500000e+04
-7.361129093484501027e+03 -1.731713020357858113e+04 1.737503280722235699e-02 5.564196903230867255e-04 6.098914062500000000e+04
-9.570660951938347353e+03 -2.457336342653382815e+02 1.978612795439289168e-02 -6.016374647491759786e-05 5.162232617187500000e+04
5.794598554008864085e+03 -1.413536847949874755e+04 1.830227839540653212e-02 5.581916392703445418e-04 5.830000000000000000e+04
-1.669221787330607185e+04 2.382283890856313519e+03 1.909887746392183172e-02 -2.089636118571903999e-04 5.514675000000000000e+04
-3.131993067860700830e+04 9.603604627445589358e+03 1.708221310707227006e-02 -5.267137055417383650e-04 5.804045117187500000e+04
-2.832237951472865916e+03 2.508033574125616360e+04 1.620966512442785154e-02 -8.330391045014753351e-04 5.515626562500000000e+04
-2.728268722923225505e+04 6.043562957248610473e+03 1.772822559210216614e-02 -3.935204985560225967e-04 5.839112304687500000e+04
-5.229481558469572337e+04 3.942484151778186788e+04 1.401777141317985670e-02 -1.383495546257596659e-03 5.576488867187500000e+04
1.808620168437363873e+03 -1.761066378711320795e+04 1.758745793551531877e-02 6.331997949831606612e-04 5.554413085937500000e+04
-1.740875504544844443e+04 -3.238180589751899333e+03 1.881535702541502902e-02 1.261407028261338870e-06 5.532701562500000000e+04
-2.841485016109281059e+04 -1.936636589433058543e+04 1.576772502016664246e-02 4.471337062209775341e-04 5.274645703125000000e+04
-2.489730983576935978e+04 -1.534909283516910000e+04 1.651027575187768992e-02 3.565395722535310294e-04 5.927461132812500000e+04
3.736109735532455034e+03 -2.242926432542366456e+04 1.667065161684373742e-02 7.734574974363244088e-04 6.082556445312500000e+04
-2.998726086408445917e+04 -1.461429795116380228e+04 1.619223604740364225e-02 2.953585616752137859e-04 5.838465039062500000e+04
1.983030666803096028e+04 -4.437209605198798090e+04 1.416304590621872417e-02 1.368323278566778651e-03 5.569163867187500000e+04
-1.879289825943840242e+03 -2.291469801031445604e+04 1.650896091128770116e-02 7.477633184706394300e-04 5.934183789062500000e+04
-1.549247172288548427e+04 3.376767779411383526e+04 1.502878260258544950e-02 -1.105758642509949412e-03 5.161263867187500000e+04
-6.946694056752236975e+03 4.122421147684246534e+03 1.984072016282968989e-02 -2.149350690277769852e-04 5.294842382812500000e+04
1.300933667859375601e+04 -8.789839736430176345e+03 1.894055403666054793e-02 4.249429183439683462e-04 5.764864453125000000e+04
-1.532800011829786126e+04 -1.732919663675578340e+04 1.691755840393127999e-02 4.923713477856177072e-04 5.623968554687500000e+04
2.251009373179595059e+04 2.695757597403474574e+04 1.522673532491862144e-02 -6.971825913248060362e-04 4.565491992187500000e+04
6.615751993633109123e+03 -2.791555271254896070e+04 1.579043945455676362e-02 9.236786250843348131e-04 6.027356445312500000e+04
-5.245970873117260453e+03 2.180226229225925272e+04 1.678888605243082990e-02 -7.671650660608383228e-04 6.085044726562500000e+04
